-4772,2.63,0,2.27,632,3,618
-4882,2.64,0,2.27,633,3,630
-4995,2.65,0,2.27,632,3,643
-4999,2.65,0,2.27,633,3,655
-4895,2.64,0,2.27,632,3,668
-4967,2.65,0,2.27,633,3,680
-4824,2.64,0,2.27,633,3,693
-4860,2.64,0,2.27,633,3,705
-4944,2.65,0,2.27,633,3,718
-4798,2.64,0,2.27,632,3,730
-4772,2.63,0,2.27,632,3,743
-4936,2.65,0,2.27,632,3,755
-4779,2.63,0,2.27,633,3,768
-4876,2.64,0,2.27,634,3,780
-4744,2.63,0,2.27,631,3,795
-4871,2.64,0,2.27,633,3,808
-4765,2.63,0,2.27,632,3,821
-4788,2.64,0,2.27,633,3,833
-4864,2.64,0,2.27,631,3,846
-4683,2.63,0,2.27,633,3,858
-4718,2.63,0,2.27,632,3,871
-4878,2.64,0,2.27,632,3,884
-4938,2.65,0,2.27,632,3,896
-4967,2.65,0,2.27,632,3,909
-4908,2.64,0,2.27,632,3,921
-4971,2.65,0,2.27,632,3,934
-4885,2.64,0,2.27,631,3,946
-4758,2.63,0,2.27,631,3,959
-4869,2.64,0,2.27,633,3,973
-4981,2.65,0,2.27,633,3,985
-5123,2.66,0,2.27,631,3,998
-4790,2.64,0,2.27,633,3,1020
-4822,2.64,0,2.27,632,3,1033
-4851,2.64,0,2.27,633,3,1045
-4915,2.65,0,2.27,633,3,1058
-4972,2.65,0,2.27,633,3,1070
-4941,2.65,0,2.27,631,3,1083
-4817,2.64,0,2.27,632,3,1096
-4830,2.64,0,2.27,632,3,1108
-4888,2.64,0,2.27,632,3,1121
-4893,2.64,0,2.27,632,3,1133
-4808,2.64,0,2.27,633,3,1146
-4668,2.63,0,2.27,632,3,1158
-4740,2.63,0,2.27,633,3,1171
-4890,2.64,0,2.27,633,3,1183
-4877,2.64,0,2.27,632,3,1196
-4823,2.64,0,2.27,632,3,1208
-4809,2.64,0,2.27,627,3,1221
-4836,2.64,0,2.27,632,3,1236
-4928,2.65,0,2.27,632,3,1248
-4978,2.65,0,2.27,633,3,1261
-4779,2.63,0,2.27,633,3,1273
-4650,2.62,0,2.27,633,3,1286
-4629,2.62,0,2.27,631,3,1298
-4779,2.63,0,2.27,633,3,1310
-4846,2.64,0,2.27,632,3,1323
-4816,2.64,0,2.27,633,3,1335
-4837,2.64,0,2.27,632,3,1349
-4854,2.64,0,2.27,632,3,1362
-4909,2.64,0,2.27,631,3,1374
-4988,2.65,0,2.27,632,3,1387
-4858,2.64,0,2.27,633,3,1399
-4899,2.64,0,2.27,633,3,1412
-4957,2.65,0,2.27,632,3,1424
-4888,2.64,0,2.27,631,3,1437
-4944,2.65,0,2.27,632,3,1459
-4821,2.64,0,2.27,633,3,1471
-4832,2.64,0,2.27,632,3,1484
-4922,2.65,0,2.27,632,3,1496
-4859,2.64,0,2.27,632,3,1509
-5012,2.65,0,2.27,632,3,1526
-4904,2.64,0,2.27,633,3,1682
-4956,2.65,0,2.27,633,3,1695
-4950,2.65,0,2.27,632,3,1708
-5084,2.66,0,2.27,631,3,1720
-5046,2.65,0,2.27,633,3,1732
-4897,2.64,0,2.27,633,3,1745
-4936,2.65,0,2.27,632,3,1757
-4920,2.65,0,2.27,632,3,1770
-4952,2.65,0,2.27,633,3,1782
-4861,2.64,0,2.27,633,3,1795
-4929,2.65,0,2.27,633,3,1807
-5022,2.65,0,2.27,634,3,1823
-4842,2.64,0,2.27,632,3,1876
-4944,2.65,0,2.27,633,3,1891
-4902,2.64,0,2.27,631,3,1904
-5055,2.66,0,2.27,633,3,1917
-5107,2.66,0,2.27,632,3,1930
-5005,2.65,0,2.27,632,3,1943
-4956,2.65,0,2.27,633,3,1955
-4971,2.65,0,2.27,632,3,1968
-4954,2.65,0,2.27,632,3,1981
-4976,2.65,0,2.27,632,3,1994
-4948,2.65,0,2.27,632,3,2007
-4859,2.64,0,2.27,632,3,2020
-4783,2.64,0,2.27,626,3,2032
-4868,2.64,0,2.27,632,3,2045
-4575,2.62,0,2.27,633,3,2058
-4776,2.63,0,2.27,608,2,26
-4830,2.64,0,2.27,633,3,41
-4933,2.65,0,2.27,630,3,66
-4831,2.64,0,2.27,632,3,78
-4670,2.63,0,2.27,628,3,91
-4773,2.63,0,2.27,631,3,103
-4967,2.65,0,2.27,633,3,116
-5011,2.65,0,2.27,632,3,128
-4830,2.64,0,2.27,633,3,141
-4611,2.62,0,2.27,633,3,153
-4752,2.63,0,2.27,633,3,166
-4905,2.64,0,2.27,633,3,178
-4906,2.64,0,2.27,632,3,191
-4951,2.65,0,2.27,633,3,203
-5039,2.65,0,2.27,632,3,216
-4863,2.64,0,2.27,632,3,228
-4812,2.64,0,2.27,633,3,241
-4832,2.64,0,2.27,632,3,253
-4892,2.64,0,2.27,631,3,266
-4732,2.63,0,2.27,630,3,281
-4855,2.64,0,2.27,633,3,294
-4823,2.64,0,2.27,634,3,306
-4905,2.64,0,2.27,632,3,319
-5058,2.66,0,2.27,633,3,331
-4926,2.65,0,2.27,631,3,344
-4827,2.64,0,2.27,632,3,356
-4980,2.65,0,2.27,632,3,369
-4841,2.64,0,2.27,632,3,381
-4741,2.63,0,2.27,632,3,395
-4630,2.62,0,2.27,632,3,407
-4761,2.63,0,2.27,631,3,420
-4813,2.64,0,2.27,632,3,432
-4795,2.64,0,2.27,633,3,445
-4992,2.65,0,2.27,632,3,459
-4820,2.64,0,2.27,631,3,471
-4857,2.64,0,2.27,631,3,484
-4826,2.64,0,2.27,631,3,496
-4726,2.63,0,2.27,633,3,519
-4771,2.63,0,2.27,633,3,531
-4946,2.65,0,2.27,633,3,544
-4885,2.64,0,2.27,632,3,557
-4928,2.65,0,2.27,633,3,569
-4744,2.63,0,2.27,632,3,582
-4721,2.63,0,2.27,632,3,594
-4845,2.64,0,2.27,632,3,607
-4897,2.64,0,2.27,631,3,619
-4834,2.64,0,2.27,632,3,632
-4754,2.63,0,2.27,632,3,644
-4952,2.65,0,2.27,633,3,657
-4856,2.64,0,2.27,632,3,669
-4590,2.62,0,2.27,632,3,682
-4729,2.63,0,2.27,632,3,694
-4812,2.64,0,2.27,627,3,707
-4789,2.64,0,2.27,631,3,719
-4965,2.65,0,2.27,631,3,732
-4906,2.64,0,2.27,632,3,747
-4967,2.65,0,2.27,632,3,760
-5073,2.66,0,2.27,633,3,772
-4876,2.64,0,2.27,632,3,785
-4750,2.63,0,2.27,632,3,797
-4770,2.63,0,2.27,631,3,810
-4773,2.63,0,2.27,632,3,822
-4720,2.63,0,2.27,632,3,836
-4705,2.63,0,2.27,632,3,849
-4932,2.65,0,2.27,632,3,861
-4937,2.65,0,2.27,631,3,874
-5048,2.66,0,2.27,631,3,886
-4857,2.64,0,2.27,633,3,899
-4791,2.64,0,2.27,632,3,912
-4842,2.64,0,2.27,633,3,924
-4883,2.64,0,2.27,632,3,937
-4855,2.64,0,2.27,632,3,949
-4857,2.64,0,2.27,632,3,972
-4771,2.63,0,2.27,633,3,984
-4685,2.63,0,2.27,632,3,997
-4928,2.65,0,2.27,631,3,1009
-4910,2.64,0,2.27,632,3,1022
-4663,2.63,0,2.27,626,3,1034
-4642,2.62,0,2.27,634,3,1047
-4915,2.65,0,2.27,633,3,1060
-4824,2.64,0,2.27,627,3,1072
-4855,2.64,0,2.27,632,3,1085
-4877,2.64,0,2.27,631,3,1098
-4664,2.63,0,2.27,633,3,1110
-4656,2.63,0,2.27,633,3,1123
-4912,2.64,0,2.27,632,3,1135
-4988,2.65,0,2.27,633,3,1148
-4830,2.64,0,2.27,633,3,1160
-4786,2.64,0,2.27,633,3,1173
-4895,2.64,0,2.27,633,3,1186
-4933,2.65,0,2.27,633,3,1201
-4833,2.64,0,2.27,632,3,1214
-4798,2.64,0,2.27,631,3,1227
-5048,2.66,0,2.27,634,3,1239
-5063,2.66,0,2.27,633,3,1252
-5046,2.65,0,2.27,632,3,1264
-4881,2.64,0,2.27,632,3,1276
-4726,2.63,0,2.27,631,3,1289
-4789,2.64,0,2.27,631,3,1301
-4742,2.63,0,2.27,633,3,1314
-4766,2.63,0,2.27,632,3,1326
-4613,2.62,0,2.27,632,3,1339
-4971,2.65,0,2.27,632,3,1351
-4980,2.65,0,2.27,632,3,1363
-4935,2.65,0,2.27,633,3,1376
-4972,2.65,0,2.27,631,3,1388
-4773,2.63,0,2.27,633,3,1401
-4825,2.64,0,2.27,633,3,1423
-5001,2.65,0,2.27,632,3,1435
-4933,2.65,0,2.27,632,3,1448
-4729,2.63,0,2.27,633,3,1460
-4904,2.64,0,2.27,632,3,1472
-4897,2.64,0,2.27,631,3,1485
-4974,2.65,0,2.27,632,3,1497
-4982,2.65,0,2.27,628,3,1510
-4794,2.64,0,2.27,627,3,1522
-4925,2.65,0,2.27,631,3,1534
-5087,2.66,0,2.27,633,3,1547
-4882,2.64,0,2.27,632,3,1559
-4908,2.64,0,2.27,631,3,1572
-4808,2.64,0,2.27,632,3,1586
-4970,2.65,0,2.27,633,3,1598
-4883,2.64,0,2.27,632,3,1610
-4727,2.63,0,2.27,633,3,1623
-4669,2.63,0,2.27,632,3,1638
-4893,2.64,0,2.27,632,3,1650
-4920,2.65,0,2.27,632,3,1663
-4978,2.65,0,2.27,632,3,1676
-4933,2.65,0,2.27,631,3,1688
-4737,2.63,0,2.27,632,3,1701
-4713,2.63,0,2.27,632,3,1713
-4756,2.63,0,2.27,632,3,1726
-4834,2.64,0,2.27,633,3,1738
-4960,2.65,0,2.27,632,3,1751
-4875,2.64,0,2.27,632,3,1763
-4854,2.64,0,2.27,632,3,1776
-4933,2.65,0,2.27,633,3,1789
-4985,2.65,0,2.27,625,3,1801
-5191,2.67,0,2.27,632,3,1814
-5075,2.66,0,2.27,632,3,1826
-4832,2.64,0,2.27,633,3,1839
-4861,2.64,0,2.27,633,3,1861
-4849,2.64,0,2.27,633,3,1874
-4770,2.63,0,2.27,632,3,1886
-4791,2.64,0,2.27,632,3,1899
-4842,2.64,0,2.27,632,3,1911
-4810,2.64,0,2.27,632,3,1924
-4873,2.64,0,2.27,633,3,1937
-4858,2.64,0,2.27,632,3,1949
-4866,2.64,0,2.27,632,3,1963
-4897,2.64,0,2.27,632,3,1976
-4916,2.65,0,2.27,631,3,1988
-4832,2.64,0,2.27,627,3,2001
-5025,2.65,0,2.27,633,3,2013
-5226,2.67,0,2.27,633,3,2026
-5091,2.66,0,2.27,632,3,2039
-4728,2.63,0,2.27,627,3,2051
-4665,2.63,0,2.27,631,3,2064
-4895,2.64,0,2.27,632,3,2079
-5005,2.65,0,2.27,632,3,2091
-5052,2.66,0,2.27,632,3,2104
-5155,2.66,0,2.27,632,3,2117
-5032,2.65,0,2.27,633,3,2129
-4889,2.64,0,2.27,632,3,2142
-4997,2.65,0,2.27,634,3,2154
-4944,2.65,0,2.27,626,3,2167
-4823,2.64,0,2.27,633,3,2179
-4761,2.63,0,2.27,631,3,2192
-4883,2.64,0,2.27,631,3,2204
-5124,2.66,0,2.27,634,3,2217
-5064,2.66,0,2.27,631,3,2230
-4972,2.65,0,2.27,627,3,2242
-4791,2.64,0,2.27,633,3,2255
-5029,2.65,0,2.27,628,3,2267
-5109,2.66,0,2.27,632,3,2280
-4826,2.64,0,2.27,633,3,2302
-4798,2.64,0,2.27,634,3,2315
-4888,2.64,0,2.27,632,3,2327
-4813,2.64,0,2.27,632,3,2341
-4896,2.64,0,2.27,632,3,2354
-4937,2.65,0,2.27,633,3,2366
-4846,2.64,0,2.27,633,3,2379
-4990,2.65,0,2.27,633,3,2391
-4922,2.65,0,2.27,632,3,2404
-4888,2.64,0,2.27,633,3,2417
-5032,2.65,0,2.27,631,3,2429
-5003,2.65,0,2.27,634,3,2442
-4917,2.65,0,2.27,633,3,2454
-5095,2.66,0,2.27,633,3,2467
-4959,2.65,0,2.27,633,3,2479
-4925,2.65,0,2.27,631,3,2492
-4903,2.64,0,2.27,632,3,2504
-5033,2.65,0,2.27,633,3,2520
-4990,2.65,0,2.27,632,3,2532
-5033,2.65,0,2.27,633,3,2545
-4950,2.65,0,2.27,633,3,2557
-4775,2.63,0,2.27,633,3,2570
-4751,2.63,0,2.27,632,3,2583
-4914,2.64,0,2.27,632,3,2595
-5136,2.66,0,2.27,632,3,2608
-5043,2.65,0,2.27,633,3,2620
-4836,2.64,0,2.27,632,3,2633
-4858,2.64,0,2.27,633,3,2645
-4938,2.65,0,2.27,632,3,2658
-4797,2.64,0,2.27,627,3,2671
-4809,2.64,0,2.27,631,3,2683
-4889,2.64,0,2.27,633,3,2696
-4927,2.65,0,2.27,633,3,2708
-4731,2.63,0,2.27,632,3,2721
-4882,2.64,0,2.27,633,3,2745
-4964,2.65,0,2.27,633,3,2757
-4848,2.64,0,2.27,632,3,2770
-4769,2.63,0,2.27,632,3,2782
-4714,2.63,0,2.27,633,3,2795
-4656,2.63,0,2.27,632,3,2807
-4841,2.64,0,2.27,631,3,2820
-4688,2.63,0,2.27,631,3,2833
-4757,2.63,0,2.27,632,3,2845
-5060,2.66,0,2.27,632,3,2858
-5056,2.66,0,2.27,632,3,2870
-4936,2.65,0,2.27,633,3,2883
-4792,2.64,0,2.27,632,3,2895
-4771,2.63,0,2.27,631,3,2908
-4885,2.64,0,2.27,632,3,2921
-5052,2.66,0,2.27,632,3,2933
-5063,2.66,0,2.27,632,3,2946
-5082,2.66,0,2.27,632,3,2961
-4839,2.64,0,2.27,627,3,2973
-4931,2.65,0,2.27,632,3,2986
-4999,2.65,0,2.27,633,3,2998
-4990,2.65,0,2.27,631,3,3010
-4918,2.65,0,2.27,633,3,3023
-4862,2.64,0,2.27,632,3,3035
-4807,2.64,0,2.27,631,3,3048
-4967,2.65,0,2.27,631,3,3060
-5081,2.66,0,2.27,632,3,3073
-4879,2.64,0,2.27,633,3,3085
-4790,2.64,0,2.27,632,3,3097
-4849,2.64,0,2.27,633,3,3111
-5029,2.65,0,2.27,633,3,3124
-4949,2.65,0,2.27,633,3,3136
-4793,2.64,0,2.27,633,3,3149
-4902,2.64,0,2.27,632,3,3161
-5083,2.66,0,2.27,632,3,3183
-4934,2.65,0,2.27,632,3,3196
-5039,2.65,0,2.27,633,3,3208
-4945,2.65,0,2.27,632,3,3220
-4705,2.63,0,2.27,632,3,3233
-4895,2.64,0,2.27,633,3,3245
-5115,2.66,0,2.27,632,3,3258
-4989,2.65,0,2.27,631,3,3270
-4949,2.65,0,2.27,633,3,3283
-5100,2.66,0,2.27,633,3,3295
-5149,2.66,0,2.27,631,3,3307
-4997,2.65,0,2.27,632,3,3320
-5349,2.68,0,2.27,633,3,3332
-5124,2.66,0,2.27,632,3,3345
-4819,2.64,0,2.27,633,3,3357
-4818,2.64,0,2.27,633,3,3370
-4801,2.64,0,2.27,632,3,3382
-4734,2.63,0,2.27,632,3,3397
-4963,2.65,0,2.27,632,3,3410
-4888,2.64,0,2.27,633,3,3422
-4782,2.63,0,2.27,633,3,3435
-4892,2.64,0,2.27,631,3,3447
-5008,2.65,0,2.27,632,3,3460
-4901,2.64,0,2.27,632,3,3472
-4709,2.63,0,2.27,632,3,3486
-4855,2.64,0,2.27,632,3,3499
-5139,2.66,0,2.27,632,3,3512
-5090,2.66,0,2.27,633,3,3524
-5094,2.66,0,2.27,631,3,3537
-4997,2.65,0,2.27,632,3,3549
-5035,2.65,0,2.27,632,3,3562
-5180,2.67,0,2.27,632,3,3574
-4990,2.65,0,2.27,632,3,3587
-4805,2.64,0,2.27,632,3,3600
-4890,2.64,0,2.27,633,3,3622
-4799,2.64,0,2.27,633,3,3635
-4837,2.64,0,2.27,632,3,3647
-4888,2.64,0,2.27,627,3,3660
-5036,2.65,0,2.27,631,3,3672
-4860,2.64,0,2.27,632,3,3685
-4859,2.64,0,2.27,633,3,3698
-4994,2.65,0,2.27,633,3,3710
-4910,2.64,0,2.27,632,3,3723
-5036,2.65,0,2.27,632,3,3735
-5080,2.66,0,2.27,633,3,3748
-5043,2.65,0,2.27,633,3,3760
-5014,2.65,0,2.27,633,3,3773
-4889,2.64,0,2.27,631,3,3786
-4841,2.64,0,2.27,632,3,3798
-4951,2.65,0,2.27,633,3,3811
-4981,2.65,0,2.27,632,3,3823
-4844,2.64,0,2.27,632,3,3838
-4990,2.65,0,2.27,631,3,3851
-4769,2.63,0,2.27,632,3,3865
-4946,2.65,0,2.27,632,3,3878
